mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__colsample_bytree,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__scale_pos_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
50.251197290420535,0.4200608670339321,0.2538886070251465,0.0040000958943329805,0.6,0.01,10,200,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 10, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 1}",0.7790741883998219,0.7681129739675939,0.7706859229388271,0.7761515368485787,0.7851257446492071,0.7758300733608058,0.0060506699211080005,129
38.44494071006775,1.4717645184286294,0.32349624633789065,0.0980797295342881,0.6,0.01,10,200,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 10, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8100630207119933,0.7994578180028961,0.8062431030757784,0.8062685267527906,0.8135062182333115,0.8071077373553539,0.004682892060161104,77
2.6702551364898683,0.5708716262652908,0.1456129550933838,0.011626597257430354,0.6,0.1,3,50,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 1}",0.7645801231313831,0.7544755532412003,0.7554663515529619,0.7588391262364695,0.7702333492981155,0.7607189006920261,0.005925132620589858,136
2.754675197601318,0.6493790816616922,0.2182985782623291,0.06863216621936263,0.6,0.1,3,50,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8056221579051698,0.7973667028800083,0.7992735879500255,0.8033607755228342,0.8046008292348212,0.8020448106985718,0.003182036313339828,91
4.407965517044067,0.9311044451766136,0.17138490676879883,0.017222207313591698,0.6,0.1,3,100,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 1}",0.7870178486946406,0.7791189065777878,0.7753049504732241,0.7814323160215549,0.7892934903363386,0.7824335024207092,0.0051162649977820026,125
4.948249292373657,1.3026245034351431,0.24229207038879394,0.07175093561548423,0.6,0.1,3,100,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8076172399413789,0.8061617927861076,0.8039035838995527,0.8062255494071312,0.8127648974944109,0.8073346127057164,0.0029646368301527374,76
7.388189458847046,1.5460990926065887,0.16781420707702638,0.006124483869650157,0.6,0.1,3,200,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 1}",0.8024860295087162,0.7979516197838307,0.7983350972997294,0.7980260158732445,0.8085057548485647,0.8010609034628171,0.004093042958949922,99
6.851117420196533,0.6952088039202413,0.2178481101989746,0.0725188781515692,0.6,0.1,3,200,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8154773699890485,0.8109080876427199,0.8082528366720392,0.8061841646049324,0.8172332360877308,0.8116111389992942,0.004189993903246886,65
6.188113784790039,1.3889306191001325,0.16607084274291992,0.01024746337145036,0.6,0.1,6,50,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 1}",0.787375449948655,0.7811686608593783,0.7781100395525644,0.7884318063338757,0.792239994845587,0.7854651903080121,0.0051167623943323,121
5.484970331192017,1.2810181476867828,0.2044670581817627,0.06385430148298385,0.6,0.1,6,50,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8081914208801497,0.8066827099116299,0.8082672810766306,0.8093382215825479,0.8127175338598557,0.8090394334621628,0.002024212805797036,70
9.554150295257568,1.2680490704687328,0.17812771797180177,0.01958390373402957,0.6,0.1,6,100,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 1}",0.8045541436430516,0.8027552611920225,0.7991767041405263,0.8030150808513925,0.8100903618881828,0.8039183103430352,0.0035538666402464875,86
8.784600973129272,0.37529421786291955,0.2612410068511963,0.06728641104306467,0.6,0.1,6,100,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8144865979219781,0.8129070510667517,0.8108601690169084,0.8059046236102908,0.8173002282474249,0.8122917339726708,0.0038242807110950993,60
16.787102508544923,0.24906495010033072,0.33163161277770997,0.0553857532090476,0.6,0.1,6,200,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 1}",0.8141556526947381,0.8134452060779295,0.8121335683952964,0.8140683337391446,0.8204344605569224,0.8148474442928061,0.002885540989271461,40
14.250179243087768,0.5069251870369265,0.2402040481567383,0.07022826162209447,0.6,0.1,6,200,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8246781946946713,0.8146244948823443,0.8181890059482033,0.812114644062706,0.8227241737332063,0.8184661026642261,0.004730687390430192,24
12.492906856536866,1.2992268201757944,0.21047554016113282,0.06539097437405843,0.6,0.1,10,50,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 10, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 1}",0.801249635327237,0.7961757628902485,0.7953186963565638,0.8034556113648401,0.807517062991325,0.8007433537860429,0.004555998098967259,101
9.956648206710815,0.9274323105460243,0.21353373527526856,0.04635275017227796,0.6,0.1,10,50,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 10, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8133933121086759,0.809108676654187,0.8104039429143237,0.8111231464998928,0.8205503255777097,0.812915880750958,0.004062787696608706,53
19.513943195343018,0.659590522812704,0.1951291084289551,0.00930478461950888,0.6,0.1,10,100,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 10, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 1}",0.8097482699291232,0.8069805580338533,0.8073105952965913,0.8151250414878042,0.8207900777245115,0.8119909084943767,0.0052780022709740405,61
15.756243419647216,0.35114767520248685,0.2214506149291992,0.06985489235437058,0.6,0.1,10,100,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 10, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8223861242589803,0.8162887583160886,0.812582393337167,0.8113715979520345,0.8232059850366926,0.8171669717801926,0.004880270687285843,30
30.426478147506714,0.4942889573742991,0.35831823348999026,0.09962224334739547,0.6,0.1,10,200,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 10, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 1}",0.8159811966598448,0.8179595836337393,0.8190374428887441,0.8238960529994457,0.8249680188028853,0.8203684589969319,0.0034762688349777395,19
25.43480634689331,0.4423809251642234,0.26483521461486814,0.06186496701449801,0.6,0.1,10,200,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 10, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8272853761433017,0.815071866237425,0.81647032929456,0.8128444036631275,0.8307221346157794,0.8204788219908388,0.007139217889666429,18
2.7241268157958984,0.5870799242467544,0.2008389949798584,0.07465588575834753,0.6,0.2,3,50,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 3, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 1}",0.7877304113792087,0.7813901829134445,0.7808783236506296,0.7866613741543435,0.7963132044873277,0.7865946993169908,0.005576873172698419,118
2.8565659523010254,0.6108356258768559,0.1677652359008789,0.051241014434002294,0.6,0.2,3,50,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 3, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 0.32998853211009177}",0.808862675796042,0.8060844849009885,0.8063894270338762,0.8046815260159751,0.8109718747287271,0.8073979976951218,0.002237839494393204,75
4.384105634689331,0.8320602058420478,0.2142463207244873,0.06501920262440776,0.6,0.2,3,100,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 1}",0.8033849650467163,0.7987250152927307,0.7976433000876473,0.8005708405999812,0.8096191119185373,0.8019886465891226,0.004282924366783396,92
3.7280834674835206,0.7841218163684256,0.1679563045501709,0.010175043496617771,0.6,0.2,3,100,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8131224628308624,0.8099203377823649,0.8052798020725631,0.8067969025780501,0.8136283991375353,0.8097495808802752,0.003321082756914229,69
7.423269176483155,1.2116574369968545,0.20836248397827148,0.06690153301409188,0.6,0.2,3,200,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 1}",0.8124720319682603,0.8098347616927583,0.8068791361438351,0.8139399763914953,0.8209117334597148,0.8128075279312128,0.004712882612535526,54
6.321483612060547,0.6662496022280989,0.22511911392211914,0.0534219006273695,0.6,0.2,3,200,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8233400284615,0.8121784289912177,0.8109375253041564,0.8070048041075117,0.8195459474563387,0.8146013468641449,0.0059634757041849016,43
5.813949203491211,1.365909750007419,0.19535069465637206,0.06140786899964514,0.6,0.2,6,50,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 1}",0.8047627468500549,0.7986990981090998,0.8026955956467189,0.8068083472186363,0.8098925150080082,0.8045716605665035,0.00377776077947306,83
5.194804763793945,1.1391007902952517,0.17620716094970704,0.03215812925209461,0.6,0.2,6,50,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8149216522490965,0.8101805093663285,0.8104312097728692,0.8078060544408744,0.8157474135091636,0.8118173678676663,0.0030256640821537967,62
9.075612354278565,0.8253465270932243,0.22845382690429689,0.06642210095206465,0.6,0.2,6,100,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 1}",0.811395004018156,0.810222504974123,0.8097250244003641,0.8140683337391446,0.8193613944253575,0.812954452311429,0.0035387641614611966,51
8.375703382492066,1.3863267374068373,0.25288639068603513,0.07925292362303885,0.6,0.2,6,100,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 0.32998853211009177}",0.824955820884108,0.815568406145007,0.8129308748190449,0.8092227493651561,0.8218236009174044,0.8169002904261442,0.005755091135610562,32
14.523360252380371,0.3385546550205301,0.31554179191589354,0.05403858875420241,0.6,0.2,6,200,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 1}",0.8193223615233143,0.8194947421799296,0.8232313374503696,0.8231373281329233,0.8238598943084842,0.8218091327190041,0.001976503326555834,8
14.035211610794068,0.42147311302613344,0.1839047908782959,0.014723059658312611,0.6,0.2,6,200,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 0.32998853211009177}",0.823793346530772,0.8183538291018165,0.8122036365890697,0.8126753078968219,0.8272007098701544,0.8188453659977268,0.00594504966519728,23
10.386569356918335,0.6837217674320127,0.22115325927734375,0.07025656173454976,0.6,0.2,10,50,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 10, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 1}",0.8133396003424724,0.8107183261088965,0.8106670393245284,0.8153623411423173,0.8190048745279626,0.8138184362892356,0.003132221372215531,47
8.870583295822144,1.473326153802425,0.16317410469055177,0.003276175225273423,0.6,0.2,10,50,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 10, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8176002771406771,0.8094605130403459,0.8137604168363324,0.8097586405186248,0.8247080831230007,0.8150575861317961,0.005668969390063241,39
16.261675977706908,0.31384733847724106,0.1685948848724365,0.00986030858977965,0.6,0.2,10,100,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 10, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 1}",0.8227722044429518,0.8207791591746956,0.8185437679167552,0.8211699043754727,0.8247481978589919,0.8216026467537734,0.00207289625607691,9
13.00903491973877,0.7180135788506831,0.2557372093200684,0.06286868368242603,0.6,0.2,10,100,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 10, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8240311152200995,0.8155896957837135,0.8146891050914393,0.8116889188794517,0.82625252322619,0.8184502716401788,0.005658022694685798,25
27.04829897880554,1.327460530619429,0.29156670570373533,0.05585877467145269,0.6,0.2,10,200,1.0,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 10, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 1}",0.8293989964897602,0.8251579922492601,0.8224070538336787,0.8300136127706562,0.8312638515941656,0.827648301387504,0.0033287880708066852,2
22.876723861694337,1.3157581851806144,0.2450319290161133,0.053710841327861886,0.6,0.2,10,200,0.32998853211009177,"{'xgb__colsample_bytree': 0.6, 'xgb__learning_rate': 0.2, 'xgb__max_depth': 10, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8270592697638129,0.8219157673861569,0.8140647179276194,0.8164058138562025,0.8272585027182882,0.821340814330416,0.0053915887817838565,11
3.1557993412017824,0.819941901733942,0.16936259269714354,0.0350862381469317,0.8,0.01,3,50,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 1}",0.6571770763417886,0.6666711797276099,0.6600145013211336,0.6557126897242864,0.6673376630493842,0.6613826220328406,0.004798705184204078,161
3.4236640453338625,0.6638218252403276,0.2089775562286377,0.0488610384377672,0.8,0.01,3,50,0.32998853211009177,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 0.32998853211009177}",0.7672266367699104,0.7613190219588868,0.7588674375874536,0.768469791950117,0.7667555758424587,0.7645276928217652,0.0037449156132204967,134
5.314001798629761,0.7279823158131835,0.19523882865905762,0.040341256202115636,0.8,0.01,3,100,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 1}",0.7240148577880734,0.71480275268926,0.7163827298693904,0.7205535720771936,0.7232416805856055,0.7197991186019046,0.0036559068436841785,152
4.966735601425171,1.0562715923875026,0.1852851390838623,0.04669756560761446,0.8,0.01,3,100,0.32998853211009177,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 0.32998853211009177}",0.7809160374098016,0.7704273578297708,0.7644271054033703,0.7731552748680798,0.77822537948131,0.7734302309984665,0.005816869694646566,131
10.417851686477661,0.850562467781046,0.24415502548217774,0.08607361397310709,0.8,0.01,3,200,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 1}",0.7319937126170799,0.7200401050562824,0.723379311127378,0.7303533627190653,0.7388911682952233,0.7289315319630056,0.006640444828055938,148
8.662922191619874,1.0359369071112559,0.21105117797851564,0.07341806417161997,0.8,0.01,3,200,0.32998853211009177,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 0.32998853211009177}",0.792222727177069,0.7821896854676292,0.7855088932182824,0.7838258091386705,0.7911239682923403,0.7869742166587983,0.003992960873784639,116
7.390103578567505,0.9760022210388982,0.21059737205505372,0.0599356391761556,0.8,0.01,6,50,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 1}",0.6738333012685124,0.677883315018708,0.6733222310307064,0.664869278378141,0.6876505645733862,0.6755117380538909,0.007400655721860094,158
6.194098567962646,0.842396462039638,0.15842957496643068,0.018215635614400146,0.8,0.01,6,50,0.32998853211009177,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__scale_pos_weight': 0.32998853211009177}",0.7916797351673318,0.7780394346441099,0.785168848097582,0.7814118234977192,0.7900707026502617,0.7852741088114008,0.005124611193755433,122
14.45783519744873,0.17900156637459913,0.16519293785095215,0.008180925500130403,0.8,0.01,6,100,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 1}",0.7319937126170799,0.7249615409715855,0.7293593492002087,0.7299733213611852,0.7402440637962843,0.7313063975892687,0.005023536091911034,146
11.257809162139893,1.3901229160953315,0.2417665481567383,0.07997820929969757,0.8,0.01,6,100,0.32998853211009177,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8006444257268467,0.7823632471638866,0.7961036676107556,0.791141565449635,0.7964883440297249,0.7933482499961697,0.006264605988830288,109
27.294475507736205,1.5176310876695212,0.23239989280700685,0.0838175277583206,0.8,0.01,6,200,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 1}",0.7586009600192223,0.7481643653538087,0.752290975910562,0.754734507559976,0.7653143640055433,0.7558210345698224,0.005832970561279098,140
22.533326196670533,1.2940696721271978,0.2761679649353027,0.08162558925843037,0.8,0.01,6,200,0.32998853211009177,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__scale_pos_weight': 0.32998853211009177}",0.8027418136668443,0.7932978050332284,0.8013259419476706,0.8001799934486581,0.8021252102008993,0.79993415285946,0.003427019650217505,105
